0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.00099999999999998528,0.0010000000000045454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999999974415,0.00099999999999917516,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.00099999999999916258,0.0010000000000454849,0.0010000000014226255,0.001000000000045223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999999854199,0.00099999999998814709,0.0009999999999771381,0.00099999999997843828,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.00099999999997955891,0.0010000000002305482,0.0010000000259887979,0.0010000000675843453,0.0010000000091109343,0.0010000000002468746,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999999424377,0.00099999999993780238,0.00099999999973788894,0.00099999999960668617,0.00099999999967874268,0.00099999999974211516,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0009999999997533926,0.0010000000006952143,0.0010000002466531866,0.0010000012918496234,0.0010000017145027286,0.0010000003936784904,0.0010000000336565602,0.0010000000009379242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999998242207,0.00099999999976923019,0.00099999999874974708,0.00099999999640670769,0.00099999999556493703,0.00099999999732628504,0.00099999999900110418,0.00099999999954984362,0.00099999999961328766,0.00099999999961328766,0.00099999999961328766,0.00099999999961328766,0.00099999999961328766,0.00099999999961328766,0.00099999999961328766,0.001000000002294082,0.0010000015724312573,0.0010000123209366759,0.0010000303656943583,0.0010000286604316469,0.0010000088702643095,0.0010000012843678842,0.001000000094902787,0.0010000000027191318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999995805354,0.00099999999933862629,0.00099999999567493107,0.00099999998454848582,0.00099999996714952811,0.00099999996911798259,0.00099999999733779016,0.0010000000255227649,0.0010000000383232374,0.001000000041183492,0.0010000000414396317,0.0010000000414396317,0.0010000000414396317,0.0010000000414396317,0.0010000000414396317,0.0010000000474950617,0.0010000074519201747,0.0010000761306252696,0.0010002648942913483,0.0010004242808474917,0.001000335518642338,0.0010001270454635803,0.0010000260458383685,0.0010000031994983924,0.0010000002210296057,0.0010000000063241209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999992075785,0.00099999999853362959,0.00099999998846915647,0.00099999995045139045,0.00099999987303895635,0.00099999980788437366,0.00099999993103566014,0.0010000002684999645,0.001000000612562126,0.0010000008046215396,0.0010000008665990417,0.0010000008775237,0.0010000008783441817,0.0010000008783441817,0.0010000008783441817,0.0010000008895054203,0.0010000279166738832,0.0010003411507531297,0.0010014738936628617,0.0010031608201739178,0.0010038672942779222,0.0010028612393985594,0.0010012726834840988,0.0010003398708997094,0.0010000589301141162,0.0010000066303852764,0.0010000004353314862,0.0010000000121837774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999987850259,0.00099999999745255469,0.00099999997653436997,0.00099999987839726173,0.00099999962395227711,0.00099999932964468406,0.00099999955887484018,0.0010000012864467491,0.00100000448242695,0.0010000077527480477,0.0010000098481557796,0.0010000107117817433,0.0010000109357271589,0.001000010969207083,0.0010000109714212273,0.0010000109885168486,0.0010000885638858062,0.0010011944415560083,0.0010058164397956774,0.0010141368541617679,0.0010213852294415925,0.0010225127105637053,0.001017110894228168,0.0010090856890008744,0.0010031026258292843,0.0010007020369341103,0.0010001105838688671,0.0010000116949879564,0.0010000007334161503,0.0010000000198794774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999984340913,0.0009999999964264727,0.00099999996307365219,0.00099999977683599365,0.00099999916342536754,0.0009999981647586479,0.00099999853665008959,0.0010000044199863986,0.0010000203971164928,0.0010000451138180324,0.0010000703500231676,0.0010000881315344475,0.0010000968625081571,0.0010000998111374922,0.0010001004676554407,0.0010001005768539104,0.0010002753797211756,0.0010034365151552144,0.0010170928757381212,0.0010424836780929198,0.0010710893729980859,0.0010897919940991972,0.0010892261408916313,0.0010703698538769065,0.0010429518803223925,0.001018934156615867,0.0010056959557615173,0.0010011850912243427,0.0010001762120476852,0.0010000177787879076,0.0010000010689539475,0.0010000000279048885,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999982281016,0.00099999999576085713,0.00099999995329306092,0.00099999968949534418,0.00099999866011123845,0.00099999642575811102,0.00099999617082552643,0.0010000113176464966,0.0010000657227550434,0.0010001784733081765,0.0010003374391208326,0.0010004995525736394,0.0010006218117309656,0.0010006902078249498,0.0010007183019181179,0.0010007265843154636,0.0010010345982115342,0.0010084722646620365,0.0010400613671718959,0.0011000651651429474,0.001180776231358456,0.0012600130837596459,0.0013040145265292538,0.0012923494701814436,0.0012313505314194223,0.0011494213538706145,0.0010762669831240121,0.0010299753150973573,0.0010085263329343225,0.0010017040788717888,0.0010002438656679697,0.0010000236389640805,0.0010000013633929272,0.0010000000340594176,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.00099999999981647885,0.00099999999549069303,0.00099999994926261567,0.00099999965405830936,0.00099999843621163256,0.00099999547977654406,0.00099999494738682365,0.0010000238714819817,0.0010001571885044904,0.0010005093243387921,0.0010011526005920071,0.0010020143772275659,0.0010028948952566967,0.0010035936285260841,0.0010040256651833762,0.0010042321906596442,0.0010047132052822235,0.0010193242013518877,0.0010814162032671006,0.0012041796194471391,0.001395061492332168,0.0016246984400640012,0.0018262034903070187,0.0019201363625716522,0.0018615533922309237,0.0016780604358802354,0.0014446894127524818,0.0012396007993759933,0.0011081789551387737,0.0010402112707803522,0.0010111111577721216,0.0010021637966436642,0.0010002993966573628,0.001000027875652649,0.0010000015358402259,0.0010000000363739455,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
