-8.0193869294766984e-06,-0.00021189497815412729
-0.0022364888276699643,-0.0010582217734633225
-0.017351570000018905,0.013100483219097811
0.015522220471714896,0.1256051916209889
0.27264392597607984,0.19445379314822631
0.001011420443352766,-0.0023064375029624232
-0.013900204937721337,-0.017282144020732464
-0.12996455398466439,0.023973510464564446
-0.1578031975579853,0.34320276585542059
0.017137853788975532,-0.014672453040498957
-0.032583133032890621,-0.13350130471046007
-0.41058386908466571,-0.10750372683388774
0.13563874140072152,-0.041061686328589635
0.052912061278288229,-0.47346091293613712
0.51393048747019865,0
